signal_bar_open_utc,decision_available_utc,session_date,spot,event_family,events,campaign_health,phase_confidence,weakness_count,partition,symbol,anchor_id
2025-07-17T19:45:00+00:00,2025-07-17T20:00:00+00:00,2025-07-17,36.5,ENTRY_FORMING,STRONG START,97.0,66.0,0.0,DISCOVERY,U,U-PR-0019
2025-07-17T19:45:00+00:00,2025-07-17T20:00:00+00:00,2025-07-17,9.805,ENTRY_FORMING,CAMPAIGN START,0.0,0.0,17.0,DISCOVERY,VALE,VALE-PR-0018
2025-07-23T14:15:00+00:00,2025-07-23T14:30:00+00:00,2025-07-23,225.9035,ENTRY_FORMING,STRONG START,86.0,58.0,0.0,DISCOVERY,LULU,LULU-PR-0018
2025-07-23T19:45:00+00:00,2025-07-23T20:00:00+00:00,2025-07-23,333.0,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,TSLA,TSLA-PR-0019
2025-07-25T19:30:00+00:00,2025-07-25T19:45:00+00:00,2025-07-25,637.28,CONTINUATION,ADD,96.0,80.0,0.0,DISCOVERY,SPY,SPY-PR-0020
2025-07-28T17:00:00+00:00,2025-07-28T17:15:00+00:00,2025-07-28,119.42,CONTINUATION,RELOAD,84.0,57.0,0.0,DISCOVERY,RBLX,RBLX-PR-0020
2025-07-30T19:30:00+00:00,2025-07-30T19:45:00+00:00,2025-07-30,124.19,ENTRY_FORMING,STRONG START,99.0,64.0,0.0,DISCOVERY,RBLX,RBLX-PR-0021
2025-08-04T19:15:00+00:00,2025-08-04T19:30:00+00:00,2025-08-04,630.265,ENTRY_FORMING,STRONG START,95.0,64.0,0.0,DISCOVERY,SPY,SPY-PR-0021
2025-08-05T19:45:00+00:00,2025-08-05T20:00:00+00:00,2025-08-05,22.8,ENTRY_FORMING,STRONG START,96.0,65.0,0.0,DISCOVERY,GME,GME-PR-0019
2025-08-06T18:00:00+00:00,2025-08-06T18:15:00+00:00,2025-08-06,31.955,CONTINUATION,RELOAD,54.0,37.0,0.0,DISCOVERY,U,U-PR-0020
2025-08-06T19:15:00+00:00,2025-08-06T19:30:00+00:00,2025-08-06,319.2952,CONTINUATION,ADD,97.0,76.0,0.0,DISCOVERY,TSLA,TSLA-PR-0020
2025-08-07T13:30:00+00:00,2025-08-07T13:45:00+00:00,2025-08-07,9.955,CONTINUATION,RELOAD,66.0,54.0,0.0,DISCOVERY,VALE,VALE-PR-0019
2025-08-12T19:45:00+00:00,2025-08-12T20:00:00+00:00,2025-08-12,340.71,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,TSLA,TSLA-PR-0021
2025-08-13T19:00:00+00:00,2025-08-13T19:15:00+00:00,2025-08-13,22.98,CONTINUATION,ADD,99.0,83.0,0.0,DISCOVERY,GME,GME-PR-0020
2025-08-14T18:45:00+00:00,2025-08-14T19:00:00+00:00,2025-08-14,194.78,ENTRY_FORMING,CAMPAIGN START,80.0,54.0,0.0,DISCOVERY,LULU,LULU-PR-0019
2025-08-14T19:30:00+00:00,2025-08-14T19:45:00+00:00,2025-08-14,69.36,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,PYPL,PYPL-PR-0022
2025-08-15T18:00:00+00:00,2025-08-15T18:15:00+00:00,2025-08-15,198.41,CONTINUATION,ADD,100.0,75.0,0.0,DISCOVERY,LULU,LULU-PR-0020
2025-08-18T18:30:00+00:00,2025-08-18T18:45:00+00:00,2025-08-18,643.115,CONTINUATION,RELOAD,22.0,29.0,0.0,DISCOVERY,SPY,SPY-PR-0022
2025-08-18T19:45:00+00:00,2025-08-18T20:00:00+00:00,2025-08-18,38.33,ENTRY_FORMING,CAMPAIGN START,98.0,77.0,0.0,DISCOVERY,U,U-PR-0021
2025-08-20T15:30:00+00:00,2025-08-20T15:45:00+00:00,2025-08-20,118.46,ENTRY_FORMING,STRONG START,78.0,52.0,0.0,DISCOVERY,RBLX,RBLX-PR-0022
2025-08-26T13:45:00+00:00,2025-08-26T14:00:00+00:00,2025-08-26,70.05,CONTINUATION,ADD,71.0,57.0,4.0,DISCOVERY,PYPL,PYPL-PR-0023
2025-08-26T13:45:00+00:00,2025-08-26T14:00:00+00:00,2025-08-26,10.185,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,DISCOVERY,VALE,VALE-PR-0020
2025-08-29T18:15:00+00:00,2025-08-29T18:30:00+00:00,2025-08-29,22.72,ENTRY_FORMING,STRONG START,98.0,66.0,0.0,DISCOVERY,GME,GME-PR-0021
2025-09-02T19:15:00+00:00,2025-09-02T19:30:00+00:00,2025-09-02,128.38,CONTINUATION,ADD,98.0,79.0,0.0,DISCOVERY,RBLX,RBLX-PR-0023
2025-09-03T13:45:00+00:00,2025-09-03T14:00:00+00:00,2025-09-03,23.485,CONTINUATION,ADD,94.0,70.0,0.0,DISCOVERY,GME,GME-PR-0022
2025-09-04T18:15:00+00:00,2025-09-04T18:30:00+00:00,2025-09-04,10.265,CONTINUATION,ADD,99.0,77.0,0.0,DISCOVERY,VALE,VALE-PR-0021
2025-09-12T19:45:00+00:00,2025-09-12T20:00:00+00:00,2025-09-12,43.55,ENTRY_FORMING,STRONG START,90.0,63.0,0.0,DISCOVERY,U,U-PR-0022
2025-09-15T19:00:00+00:00,2025-09-15T19:15:00+00:00,2025-09-15,45.87,CONTINUATION,ADD,100.0,77.0,0.0,DISCOVERY,U,U-PR-0023
2025-09-16T13:45:00+00:00,2025-09-16T14:00:00+00:00,2025-09-16,415.99,ENTRY_FORMING,IGNITION,99.0,67.0,0.0,DISCOVERY,TSLA,TSLA-PR-0022
2025-09-17T18:00:00+00:00,2025-09-17T18:15:00+00:00,2025-09-17,67.98,ENTRY_FORMING,STRONG START,85.0,59.0,1.0,DISCOVERY,PYPL,PYPL-PR-0024
2025-09-18T19:15:00+00:00,2025-09-18T19:30:00+00:00,2025-09-18,662.71,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,DISCOVERY,SPY,SPY-PR-0023
2025-09-19T19:15:00+00:00,2025-09-19T19:30:00+00:00,2025-09-19,10.915,CONTINUATION,ADD,99.0,74.0,0.0,DISCOVERY,VALE,VALE-PR-0022
2025-09-23T14:30:00+00:00,2025-09-23T14:45:00+00:00,2025-09-23,174.93,CONTINUATION,ADD,95.0,88.0,0.0,DISCOVERY,LULU,LULU-PR-0021
2025-09-24T13:30:00+00:00,2025-09-24T13:45:00+00:00,2025-09-24,26.89,ENTRY_FORMING,STRONG START,57.0,43.0,6.0,DISCOVERY,GME,GME-PR-0023
2025-09-24T13:30:00+00:00,2025-09-24T13:45:00+00:00,2025-09-24,134.3675,CONTINUATION,RELOAD,36.0,34.0,0.0,DISCOVERY,RBLX,RBLX-PR-0024
2025-09-26T19:30:00+00:00,2025-09-26T19:45:00+00:00,2025-09-26,176.135,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,LULU,LULU-PR-0022
2025-09-29T17:00:00+00:00,2025-09-29T17:15:00+00:00,2025-09-29,69.605,CONTINUATION,ADD,93.0,71.0,0.0,DISCOVERY,PYPL,PYPL-PR-0025
2025-09-30T19:30:00+00:00,2025-09-30T19:45:00+00:00,2025-09-30,138.6945,ENTRY_FORMING,STRONG START,98.0,66.0,0.0,DISCOVERY,RBLX,RBLX-PR-0025
2025-10-01T19:45:00+00:00,2025-10-01T20:00:00+00:00,2025-10-01,27.71,CONTINUATION,ADD,100.0,83.0,0.0,DISCOVERY,GME,GME-PR-0024
2025-10-01T19:45:00+00:00,2025-10-01T20:00:00+00:00,2025-10-01,459.47,CONTINUATION,ADD,99.0,75.0,0.0,DISCOVERY,TSLA,TSLA-PR-0023
2025-10-03T17:00:00+00:00,2025-10-03T17:15:00+00:00,2025-10-03,671.46,CONTINUATION,ADD,89.0,70.0,0.0,DISCOVERY,SPY,SPY-PR-0024
2025-10-07T13:30:00+00:00,2025-10-07T13:45:00+00:00,2025-10-07,449.5209,ENTRY_FORMING,STRONG START,99.0,66.0,0.0,DISCOVERY,TSLA,TSLA-PR-0024
2025-10-09T14:15:00+00:00,2025-10-09T14:30:00+00:00,2025-10-09,11.135,ENTRY_FORMING,CAMPAIGN START,0.0,0.0,17.0,DISCOVERY,VALE,VALE-PR-0023
2025-10-15T19:30:00+00:00,2025-10-15T19:45:00+00:00,2025-10-15,664.7788,ENTRY_FORMING,CAMPAIGN START,44.0,29.0,4.0,DISCOVERY,SPY,SPY-PR-0025
2025-10-17T19:45:00+00:00,2025-10-17T20:00:00+00:00,2025-10-17,35.245,ENTRY_FORMING,STRONG START,84.0,57.0,0.0,DISCOVERY,U,U-PR-0024
2025-10-24T14:00:00+00:00,2025-10-24T14:15:00+00:00,2025-10-24,181.25,CONTINUATION,ADD,100.0,73.0,0.0,DISCOVERY,LULU,LULU-PR-0023
2025-10-27T14:00:00+00:00,2025-10-27T14:15:00+00:00,2025-10-27,70.735,ENTRY_FORMING,STRONG START,98.0,66.0,0.0,DISCOVERY,PYPL,PYPL-PR-0026
2025-10-28T13:30:00+00:00,2025-10-28T13:45:00+00:00,2025-10-28,11.495,ENTRY_FORMING,STRONG START,91.0,63.0,0.0,DISCOVERY,VALE,VALE-PR-0024
2025-10-30T17:45:00+00:00,2025-10-30T18:00:00+00:00,2025-10-30,11.89,CONTINUATION,ADD,98.0,85.0,0.0,DISCOVERY,VALE,VALE-PR-0025
2025-10-31T13:30:00+00:00,2025-10-31T13:45:00+00:00,2025-10-31,448.1695,CONTINUATION,RELOAD,29.0,36.0,0.0,DISCOVERY,TSLA,TSLA-PR-0025
2025-11-05T14:30:00+00:00,2025-11-05T14:45:00+00:00,2025-11-05,39.435,CONTINUATION,RELOAD,77.0,53.0,0.0,DISCOVERY,U,U-PR-0025
2025-11-05T19:45:00+00:00,2025-11-05T20:00:00+00:00,2025-11-05,22.165,ENTRY_FORMING,CAMPAIGN START,86.0,59.0,0.0,DISCOVERY,GME,GME-PR-0025
2025-11-10T14:30:00+00:00,2025-11-10T14:45:00+00:00,2025-11-10,438.305,ENTRY_FORMING,STRONG START,79.0,56.0,0.0,DISCOVERY,TSLA,TSLA-PR-0026
2025-11-10T20:00:00+00:00,2025-11-10T20:15:00+00:00,2025-11-10,106.295,ENTRY_FORMING,STRONG START,93.0,60.0,0.0,DISCOVERY,RBLX,RBLX-PR-0026
2025-11-10T20:45:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10,681.33,CONTINUATION,ADD,93.0,70.0,0.0,DISCOVERY,SPY,SPY-PR-0026
2025-11-11T16:45:00+00:00,2025-11-11T17:00:00+00:00,2025-11-11,67.15,CONTINUATION,ADD,88.0,62.0,0.0,DISCOVERY,PYPL,PYPL-PR-0027
2025-11-11T19:45:00+00:00,2025-11-11T20:00:00+00:00,2025-11-11,171.2601,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,LULU,LULU-PR-0024
2025-11-14T20:15:00+00:00,2025-11-14T20:30:00+00:00,2025-11-14,102.88,CONTINUATION,RELOAD,95.0,64.0,0.0,DISCOVERY,RBLX,RBLX-PR-0027
2025-11-21T18:30:00+00:00,2025-11-21T18:45:00+00:00,2025-11-21,169.58,CONTINUATION,ADD,39.0,27.0,7.0,DISCOVERY,LULU,LULU-PR-0025
2025-11-25T19:45:00+00:00,2025-11-25T20:00:00+00:00,2025-11-25,12.2125,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,DISCOVERY,VALE,VALE-PR-0026
2025-12-01T20:45:00+00:00,2025-12-01T21:00:00+00:00,2025-12-01,22.78,CONTINUATION,ADD,99.0,81.0,0.0,DISCOVERY,GME,GME-PR-0026
2025-12-02T20:45:00+00:00,2025-12-02T21:00:00+00:00,2025-12-02,681.48,ENTRY_FORMING,CAMPAIGN START,99.0,66.0,0.0,DISCOVERY,SPY,SPY-PR-0027
2025-12-03T20:30:00+00:00,2025-12-03T20:45:00+00:00,2025-12-03,183.195,ENTRY_FORMING,STRONG START,0.0,0.0,15.0,DISCOVERY,LULU,LULU-PR-0026
2025-12-04T16:45:00+00:00,2025-12-04T17:00:00+00:00,2025-12-04,44.3038,CONTINUATION,RELOAD,46.0,40.0,0.0,DISCOVERY,U,U-PR-0026
2025-12-04T20:45:00+00:00,2025-12-04T21:00:00+00:00,2025-12-04,61.73,ENTRY_FORMING,STRONG START,80.0,55.0,0.0,DISCOVERY,PYPL,PYPL-PR-0028
2025-12-05T20:45:00+00:00,2025-12-05T21:00:00+00:00,2025-12-05,96.24,ENTRY_FORMING,STRONG START,100.0,67.0,0.0,DISCOVERY,RBLX,RBLX-PR-0028
2025-12-08T20:45:00+00:00,2025-12-08T21:00:00+00:00,2025-12-08,683.63,CONTINUATION,RELOAD,56.0,54.0,0.0,DISCOVERY,SPY,SPY-PR-0028
2025-12-10T19:00:00+00:00,2025-12-10T19:15:00+00:00,2025-12-10,448.24,ENTRY_FORMING,STRONG START,84.0,60.0,0.0,DISCOVERY,TSLA,TSLA-PR-0027
2025-12-11T17:30:00+00:00,2025-12-11T17:45:00+00:00,2025-12-11,446.02,CONTINUATION,RELOAD,51.0,43.0,0.0,DISCOVERY,TSLA,TSLA-PR-0028
2025-12-11T20:30:00+00:00,2025-12-11T20:45:00+00:00,2025-12-11,13.345,CONTINUATION,ADD,98.0,73.0,0.0,DISCOVERY,VALE,VALE-PR-0027
2025-12-15T19:45:00+00:00,2025-12-15T20:00:00+00:00,2025-12-15,208.1204,CONTINUATION,ADD,93.0,62.0,1.0,DISCOVERY,LULU,LULU-PR-0027
2025-12-17T20:15:00+00:00,2025-12-17T20:30:00+00:00,2025-12-17,22.98,CONTINUATION,ADD,100.0,87.0,0.0,DISCOVERY,GME,GME-PR-0027
2025-12-19T20:00:00+00:00,2025-12-19T20:15:00+00:00,2025-12-19,46.2804,ENTRY_FORMING,STRONG START,97.0,66.0,0.0,DISCOVERY,U,U-PR-0027
2025-12-23T19:15:00+00:00,2025-12-23T19:30:00+00:00,2025-12-23,211.82,ENTRY_FORMING,CAMPAIGN START,97.0,76.0,0.0,DISCOVERY,LULU,LULU-PR-0028
2026-01-02T19:00:00+00:00,2026-01-02T19:15:00+00:00,2026-01-02,44.75,CONTINUATION,RELOAD,23.0,27.0,0.0,DISCOVERY,U,U-PR-0028
2026-01-02T20:45:00+00:00,2026-01-02T21:00:00+00:00,2026-01-02,20.63,ENTRY_FORMING,CAMPAIGN START,92.0,60.0,0.0,DISCOVERY,GME,GME-PR-0028
2026-01-07T18:30:00+00:00,2026-01-07T18:45:00+00:00,2026-01-07,14.245,CONTINUATION,ADD,97.0,79.0,0.0,DISCOVERY,VALE,VALE-PR-0028
2026-01-16T15:30:00+00:00,2026-01-16T15:45:00+00:00,2026-01-16,89.13,CONTINUATION,ADD,95.0,76.0,0.0,DISCOVERY,RBLX,RBLX-PR-0029
2026-01-16T18:15:00+00:00,2026-01-16T18:30:00+00:00,2026-01-16,440.3501,CONTINUATION,RELOAD,45.0,37.0,0.0,DISCOVERY,TSLA,TSLA-PR-0029
2026-01-21T15:45:00+00:00,2026-01-21T16:00:00+00:00,2026-01-21,42.415,ENTRY_FORMING,STRONG START,83.0,55.0,0.0,DISCOVERY,U,U-PR-0029
2026-01-21T18:45:00+00:00,2026-01-21T19:00:00+00:00,2026-01-21,55.51,CONTINUATION,RELOAD,31.0,28.0,0.0,DISCOVERY,PYPL,PYPL-PR-0029
2026-01-21T19:15:00+00:00,2026-01-21T19:30:00+00:00,2026-01-21,684.4,ENTRY_FORMING,STRONG START,71.0,51.0,0.0,DISCOVERY,SPY,SPY-PR-0029
2026-01-22T14:30:00+00:00,2026-01-22T14:45:00+00:00,2026-01-22,193.8,ENTRY_FORMING,STRONG START,79.0,54.0,0.0,DISCOVERY,LULU,LULU-PR-0029
2026-01-26T15:00:00+00:00,2026-01-26T15:15:00+00:00,2026-01-26,194.97,CONTINUATION,RELOAD,37.0,36.0,0.0,DISCOVERY,LULU,LULU-PR-0030
2026-01-26T15:30:00+00:00,2026-01-26T15:45:00+00:00,2026-01-26,56.705,ENTRY_FORMING,CAMPAIGN START,89.0,57.0,0.0,DISCOVERY,PYPL,PYPL-PR-0030
2026-01-26T17:30:00+00:00,2026-01-26T17:45:00+00:00,2026-01-26,43.62,CONTINUATION,ADD,96.0,73.0,0.0,DISCOVERY,U,U-PR-0030
2026-01-27T16:00:00+00:00,2026-01-27T16:15:00+00:00,2026-01-27,24.025,CONTINUATION,RELOAD,58.0,44.0,2.0,DISCOVERY,GME,GME-PR-0029
2026-01-27T20:15:00+00:00,2026-01-27T20:30:00+00:00,2026-01-27,695.9999,CONTINUATION,ADD,99.0,81.0,0.0,DISCOVERY,SPY,SPY-PR-0030
2026-01-28T14:45:00+00:00,2026-01-28T15:00:00+00:00,2026-01-28,437.4795,ENTRY_FORMING,STRONG START,84.0,56.0,0.0,DISCOVERY,TSLA,TSLA-PR-0030
2026-01-28T19:30:00+00:00,2026-01-28T19:45:00+00:00,2026-01-28,16.62,ENTRY_FORMING,IGNITION,99.0,83.0,0.0,DISCOVERY,VALE,VALE-PR-0029
2026-01-29T20:30:00+00:00,2026-01-29T20:45:00+00:00,2026-01-29,74.91,ENTRY_FORMING,STRONG START,93.0,62.0,0.0,DISCOVERY,RBLX,RBLX-PR-0030
2026-01-29T20:45:00+00:00,2026-01-29T21:00:00+00:00,2026-01-29,16.95,CONTINUATION,ADD,99.0,81.0,0.0,DISCOVERY,VALE,VALE-PR-0030
2026-01-30T19:30:00+00:00,2026-01-30T19:45:00+00:00,2026-01-30,23.79,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,DISCOVERY,GME,GME-PR-0030
2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02,69.115,CONTINUATION,RELOAD,12.0,24.0,0.0,HOLDOUT,RBLX,RBLX-PR-0031
2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02,692.59,ENTRY_FORMING,STRONG START,92.0,61.0,0.0,HOLDOUT,SPY,SPY-PR-0031
2026-02-02T19:45:00+00:00,2026-02-02T20:00:00+00:00,2026-02-02,25.5925,CONTINUATION,ADD,98.0,74.0,0.0,HOLDOUT,GME,GME-PR-0031
2026-02-02T20:00:00+00:00,2026-02-02T20:15:00+00:00,2026-02-02,177.92,ENTRY_FORMING,CAMPAIGN START,84.0,53.0,0.0,HOLDOUT,LULU,LULU-PR-0031
2026-02-03T19:15:00+00:00,2026-02-03T19:30:00+00:00,2026-02-03,16.79,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,HOLDOUT,VALE,VALE-PR-0031
2026-02-04T14:30:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04,422.49,ENTRY_FORMING,STRONG START,84.0,58.0,0.0,HOLDOUT,TSLA,TSLA-PR-0031
2026-02-04T14:45:00+00:00,2026-02-04T15:00:00+00:00,2026-02-04,24.525,ENTRY_FORMING,CAMPAIGN START,59.0,42.0,3.0,HOLDOUT,GME,GME-PR-0032
2026-02-04T15:00:00+00:00,2026-02-04T15:15:00+00:00,2026-02-04,175.8,CONTINUATION,RELOAD,66.0,48.0,0.0,HOLDOUT,LULU,LULU-PR-0032
2026-02-04T15:00:00+00:00,2026-02-04T15:15:00+00:00,2026-02-04,16.91,CONTINUATION,ADD,100.0,73.0,0.0,HOLDOUT,VALE,VALE-PR-0032
2026-02-04T19:45:00+00:00,2026-02-04T20:00:00+00:00,2026-02-04,409.035,CONTINUATION,RELOAD,0.0,15.0,0.0,HOLDOUT,TSLA,TSLA-PR-0032
2026-02-04T20:00:00+00:00,2026-02-04T20:15:00+00:00,2026-02-04,64.89,ENTRY_FORMING,STRONG START,85.0,56.0,0.0,HOLDOUT,RBLX,RBLX-PR-0032
2026-02-06T20:45:00+00:00,2026-02-06T21:00:00+00:00,2026-02-06,40.41,ENTRY_FORMING,STRONG START,85.0,57.0,0.0,HOLDOUT,PYPL,PYPL-PR-0031
2026-02-06T20:45:00+00:00,2026-02-06T21:00:00+00:00,2026-02-06,25.09,ENTRY_FORMING,STRONG START,96.0,65.0,0.0,HOLDOUT,U,U-PR-0031
2026-02-10T20:00:00+00:00,2026-02-10T20:15:00+00:00,2026-02-10,28.69,CONTINUATION,ADD,96.0,74.0,0.0,HOLDOUT,U,U-PR-0032
2026-02-20T14:30:00+00:00,2026-02-20T14:45:00+00:00,2026-02-20,684.74,ENTRY_FORMING,STRONG START,84.0,56.0,0.0,HOLDOUT,SPY,SPY-PR-0032
2026-02-20T18:30:00+00:00,2026-02-20T18:45:00+00:00,2026-02-20,42.01,CONTINUATION,ADD,98.0,74.0,0.0,HOLDOUT,PYPL,PYPL-PR-0032
2026-02-20T18:30:00+00:00,2026-02-20T18:45:00+00:00,2026-02-20,688.7,CONTINUATION,ADD,92.0,72.0,0.0,HOLDOUT,SPY,SPY-PR-0033
2026-02-20T20:00:00+00:00,2026-02-20T20:15:00+00:00,2026-02-20,187.535,CONTINUATION,ADD,97.0,88.0,0.0,HOLDOUT,LULU,LULU-PR-0033
2026-02-20T20:45:00+00:00,2026-02-20T21:00:00+00:00,2026-02-20,411.78,ENTRY_FORMING,STRONG START,75.0,52.0,0.0,HOLDOUT,TSLA,TSLA-PR-0033
2026-02-24T19:00:00+00:00,2026-02-24T19:15:00+00:00,2026-02-24,408.77,CONTINUATION,ADD,0.0,2.0,13.0,HOLDOUT,TSLA,TSLA-PR-0034
2026-02-25T19:45:00+00:00,2026-02-25T20:00:00+00:00,2026-02-25,67.87,CONTINUATION,ADD,100.0,81.0,0.0,HOLDOUT,RBLX,RBLX-PR-0033
2026-02-25T20:15:00+00:00,2026-02-25T20:30:00+00:00,2026-02-25,24.18,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,HOLDOUT,GME,GME-PR-0033
2026-02-27T20:30:00+00:00,2026-02-27T20:45:00+00:00,2026-02-27,46.225,ENTRY_FORMING,STRONG START,65.0,46.0,3.0,HOLDOUT,PYPL,PYPL-PR-0033
2026-03-04T20:15:00+00:00,2026-03-04T20:30:00+00:00,2026-03-04,686.23,CONTINUATION,ADD,97.0,74.0,0.0,HOLDOUT,SPY,SPY-PR-0034
2026-03-05T15:00:00+00:00,2026-03-05T15:15:00+00:00,2026-03-05,68.5326,ENTRY_FORMING,STRONG START,97.0,66.0,0.0,HOLDOUT,RBLX,RBLX-PR-0034
2026-03-05T20:00:00+00:00,2026-03-05T20:15:00+00:00,2026-03-05,20.53,CONTINUATION,RELOAD,69.0,56.0,0.0,HOLDOUT,U,U-PR-0033
2026-03-06T20:15:00+00:00,2026-03-06T20:30:00+00:00,2026-03-06,24.115,CONTINUATION,ADD,100.0,79.0,0.0,HOLDOUT,GME,GME-PR-0034
2026-03-09T15:15:00+00:00,2026-03-09T15:30:00+00:00,2026-03-09,20.3,ENTRY_FORMING,CAMPAIGN START,4.0,0.0,13.0,HOLDOUT,U,U-PR-0034
2026-03-09T19:15:00+00:00,2026-03-09T19:30:00+00:00,2026-03-09,170.12,ENTRY_FORMING,STRONG START,84.0,57.0,0.0,HOLDOUT,LULU,LULU-PR-0034
2026-03-10T18:15:00+00:00,2026-03-10T18:30:00+00:00,2026-03-10,679.35,ENTRY_FORMING,STRONG START,95.0,65.0,0.0,HOLDOUT,SPY,SPY-PR-0035
2026-03-10T18:45:00+00:00,2026-03-10T19:00:00+00:00,2026-03-10,15.615,ENTRY_FORMING,STRONG START,87.0,56.0,0.0,HOLDOUT,VALE,VALE-PR-0033
2026-03-11T16:00:00+00:00,2026-03-11T16:15:00+00:00,2026-03-11,45.29,CONTINUATION,RELOAD,27.0,26.0,0.0,HOLDOUT,PYPL,PYPL-PR-0034
2026-03-12T19:15:00+00:00,2026-03-12T19:30:00+00:00,2026-03-12,15.105,CONTINUATION,RELOAD,35.0,31.0,0.0,HOLDOUT,VALE,VALE-PR-0034
2026-03-17T14:30:00+00:00,2026-03-17T14:45:00+00:00,2026-03-17,399.52,ENTRY_FORMING,STRONG START,85.0,59.0,0.0,HOLDOUT,TSLA,TSLA-PR-0035
2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18,59.305,CONTINUATION,RELOAD,66.0,47.0,0.0,HOLDOUT,RBLX,RBLX-PR-0035
2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18,401.86,CONTINUATION,ADD,96.0,72.0,0.0,HOLDOUT,TSLA,TSLA-PR-0036
2026-03-18T18:30:00+00:00,2026-03-18T18:45:00+00:00,2026-03-18,168.39,CONTINUATION,ADD,94.0,70.0,0.0,HOLDOUT,LULU,LULU-PR-0035
2026-03-23T14:15:00+00:00,2026-03-23T14:30:00+00:00,2026-03-23,57.4,ENTRY_FORMING,STRONG START,83.0,56.0,0.0,HOLDOUT,RBLX,RBLX-PR-0036
2026-03-23T19:45:00+00:00,2026-03-23T20:00:00+00:00,2026-03-23,23.03,ENTRY_FORMING,STRONG START,93.0,60.0,0.0,HOLDOUT,GME,GME-PR-0035
2026-03-30T19:45:00+00:00,2026-03-30T20:00:00+00:00,2026-03-30,22.27,CONTINUATION,RELOAD,52.0,42.0,0.0,HOLDOUT,GME,GME-PR-0036
2026-03-31T14:00:00+00:00,2026-03-31T14:15:00+00:00,2026-03-31,15.64,CONTINUATION,RELOAD,52.0,39.0,2.0,HOLDOUT,VALE,VALE-PR-0035
2026-03-31T16:30:00+00:00,2026-03-31T16:45:00+00:00,2026-03-31,45.15,CONTINUATION,ADD,97.0,64.0,0.0,HOLDOUT,PYPL,PYPL-PR-0035
2026-03-31T19:30:00+00:00,2026-03-31T19:45:00+00:00,2026-03-31,45.355,ENTRY_FORMING,STRONG START,100.0,73.0,0.0,HOLDOUT,PYPL,PYPL-PR-0036
2026-04-01T19:30:00+00:00,2026-04-01T19:45:00+00:00,2026-04-01,158.52,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,HOLDOUT,LULU,LULU-PR-0036
2026-04-02T15:00:00+00:00,2026-04-02T15:15:00+00:00,2026-04-02,22.5,ENTRY_FORMING,IGNITION,98.0,66.0,0.0,HOLDOUT,U,U-PR-0035
2026-04-02T19:15:00+00:00,2026-04-02T19:30:00+00:00,2026-04-02,654.3799,ENTRY_FORMING,CAMPAIGN START,99.0,67.0,0.0,HOLDOUT,SPY,SPY-PR-0036
2026-04-06T15:00:00+00:00,2026-04-06T15:15:00+00:00,2026-04-06,16.1134,ENTRY_FORMING,IGNITION,97.0,84.0,0.0,HOLDOUT,VALE,VALE-PR-0036
2026-04-06T19:30:00+00:00,2026-04-06T19:45:00+00:00,2026-04-06,658.27,CONTINUATION,ADD,99.0,75.0,0.0,HOLDOUT,SPY,SPY-PR-0037
2026-04-07T19:15:00+00:00,2026-04-07T19:30:00+00:00,2026-04-07,57.32,ENTRY_FORMING,STRONG START,93.0,63.0,0.0,HOLDOUT,RBLX,RBLX-PR-0037
2026-04-09T16:00:00+00:00,2026-04-09T16:15:00+00:00,2026-04-09,23.26,CONTINUATION,RELOAD,91.0,62.0,0.0,HOLDOUT,GME,GME-PR-0037
2026-04-13T19:30:00+00:00,2026-04-13T19:45:00+00:00,2026-04-13,22.74,CONTINUATION,ADD,97.0,76.0,0.0,HOLDOUT,U,U-PR-0036
2026-04-14T17:30:00+00:00,2026-04-14T17:45:00+00:00,2026-04-14,58.275,ENTRY_FORMING,STRONG START,40.0,26.0,8.0,HOLDOUT,RBLX,RBLX-PR-0038
2026-04-14T19:00:00+00:00,2026-04-14T19:15:00+00:00,2026-04-14,48.035,ENTRY_FORMING,STRONG START,99.0,67.0,0.0,HOLDOUT,PYPL,PYPL-PR-0037
2026-04-15T19:15:00+00:00,2026-04-15T19:30:00+00:00,2026-04-15,162.97,CONTINUATION,ADD,96.0,72.0,0.0,HOLDOUT,LULU,LULU-PR-0037
